Type,adjusted_time_minutes,BID Price Predicted
bid,5830,116.24703
bid,5831,115.900185
bid,5832,116.02721
bid,5833,116.10395
bid,5834,116.14565
bid,5835,116.17499
bid,5836,116.1981
bid,5837,116.215485
bid,5838,116.22782
bid,5839,116.23632
bid,5840,116.24214
bid,5841,116.246124
bid,5842,115.9997
bid,5843,116.09102
bid,5844,116.146225
bid,5845,116.176254
bid,5846,116.197365
bid,5847,116.21396
bid,5848,116.226425
bid,5849,115.629166
bid,5850,115.85278
bid,5851,115.9883
bid,5852,116.06232
bid,5853,116.114395
bid,5854,116.15532
bid,5855,116.18606
bid,5856,116.20786
bid,5857,116.22289
bid,5858,116.23318
bid,5859,116.240204
bid,5860,116.18085
bid,5861,116.2071
bid,5862,116.141106
bid,5863,116.17948
bid,5864,116.203445
bid,5865,116.217804
bid,5866,115.90792
bid,5867,115.71042
bid,5868,115.58017
bid,5869,115.48578
bid,5870,115.41661
bid,5871,115.28374
bid,5872,115.27972
bid,5873,115.27477
bid,5874,115.26902
bid,5875,115.26549
bid,5876,115.26403
bid,5877,115.26363
bid,5878,115.26367
bid,5879,115.263885
bid,5880,115.26416
bid,5881,115.26445
bid,5882,115.26472
bid,5883,115.26494
bid,5884,115.08883
bid,5885,115.151825
bid,5886,115.19009
bid,5887,115.21087
bid,5888,115.22547
bid,5889,115.23697
bid,5890,115.24563
bid,5891,115.251755
bid,5892,115.25595
bid,5893,115.258804
bid,5894,115.260735
bid,5895,115.26201
bid,5896,115.26284
bid,5897,115.13044
bid,5898,115.023224
bid,5899,115.1075
bid,5900,115.15687
bid,5901,115.18619
bid,5902,115.20776
bid,5903,115.22449
bid,5904,115.236824
bid,5905,115.17296
bid,5906,115.06962
bid,5907,115.13764
bid,5908,115.17831
bid,5909,115.202156
bid,5910,115.122696
bid,5911,115.17048
bid,5912,115.09634
bid,5913,115.15202
bid,5914,115.18751
bid,5915,115.20942
bid,5916,115.075584
bid,5917,115.14065
bid,5918,115.18162
bid,5919,115.20519
bid,5920,115.22169
bid,5921,115.23425
bid,5922,115.24353
bid,5923,115.25006
bid,5924,115.25454
bid,5925,115.25757
bid,5926,115.25963
bid,5927,115.26101
bid,5928,115.26193
bid,5929,115.112404
bid,5930,115.16634
bid,5931,115.19914
bid,5932,115.21698
bid,5933,115.22952
bid,5934,115.23941
bid,5935,115.24687
bid,5936,115.25218
bid,5937,115.25585
bid,5938,115.25837
bid,5939,115.2601
bid,5940,115.261284
bid,5941,115.262085
bid,5942,115.26262
bid,5943,115.26298
bid,5944,115.263214
bid,5945,115.26336
bid,5946,115.26344
bid,5947,115.263504
bid,5948,115.26354
bid,5949,115.26356
bid,5950,115.263565
bid,5951,115.26357
bid,5952,115.26357
bid,5953,115.26358
bid,5954,115.20806
bid,5955,115.08881
bid,5956,115.15047
bid,5957,115.18718
bid,5958,115.208176
bid,5959,115.22336
bid,5960,115.23524
bid,5961,115.04863
bid,5962,115.12461
bid,5963,115.17133
bid,5964,115.1335
bid,5965,115.17452
bid,5966,115.202576
bid,5967,115.04675
bid,5968,115.1216
bid,5969,115.168686
bid,5970,115.195885
bid,5971,115.21497
bid,5972,115.06806
bid,5973,115.13644
bid,5974,115.04081
bid,5975,115.11434
bid,5976,115.16126
bid,5977,115.05383
bid,5978,115.123665
bid,5979,115.16914
bid,5980,115.19675
bid,5981,115.216125
bid,5982,115.2306
bid,5983,115.24111
bid,5984,115.248474
bid,5985,115.25352
bid,5986,115.25693
bid,5987,115.12988
bid,5988,115.177574
bid,5989,115.206635
bid,5990,115.155014
bid,5991,115.190254
bid,5992,115.21362
bid,5993,115.078026
bid,5994,115.035446
bid,5995,115.113556
bid,5996,115.15985
bid,5997,115.18873
bid,5998,115.21007
bid,5999,115.226295
bid,6000,115.14382
bid,6001,115.18571
bid,6002,115.21182
bid,6003,115.2268
bid,6004,115.23725
bid,6005,115.245224
bid,6006,115.12493
bid,6007,115.0769
bid,6008,115.01732
bid,6009,115.09948
bid,6010,115.14964
bid,6011,115.181496
bid,6012,115.20499
bid,6013,115.22278
bid,6014,115.139946
bid,6015,115.18311
bid,6016,115.168884
bid,6017,115.1991
bid,6018,115.123985
bid,6019,115.170906
bid,6020,115.20094
bid,6021,115.21906
bid,6022,115.23185
bid,6023,115.241486
bid,6024,115.2485
bid,6025,115.2534
bid,6026,115.25676
bid,6027,115.25904
bid,6028,115.2606
bid,6029,115.26163
bid,6030,115.26231
bid,6031,115.26276
bid,6032,115.26304
bid,6033,115.26322
bid,6034,115.263336
bid,6035,115.263405
bid,6036,115.26344
bid,6037,115.26347
bid,6038,115.26348
bid,6039,115.26349
bid,6040,115.2635
bid,6041,115.263504
bid,6042,115.26351
bid,6043,115.26352
bid,6044,115.263535
bid,6045,115.26355
bid,6046,115.26356
bid,6047,115.263565
bid,6048,115.26358
bid,6049,115.09507
bid,6050,115.155205
bid,6051,115.19176
bid,6052,115.211624
bid,6053,115.22562
bid,6054,115.23667
bid,6055,115.245026
bid,6056,115.25098
bid,6057,115.25509
bid,6058,115.25792
bid,6059,115.25986
bid,6060,115.26117
bid,6061,115.09644
bid,6062,115.15613
bid,6063,115.19243
bid,6064,115.2122
bid,6065,115.134926
bid,6066,115.1784
bid,6067,115.20643
bid,6068,115.223045
bid,6069,115.07906
bid,6070,115.14331
bid,6071,115.183464
bid,6072,115.206314
bid,6073,115.22233
bid,6074,115.03533
bid,6075,115.04615
bid,6076,115.12056
bid,6077,115.163536
bid,6078,115.19127
bid,6079,115.21215
bid,6080,115.22795
bid,6081,115.239334
bid,6082,115.24725
bid,6083,115.010376
bid,6084,114.781746
bid,6085,114.55984
bid,6086,114.479515
bid,6087,114.41779
bid,6088,114.3708
bid,6089,114.33804
bid,6090,114.316216
bid,6091,114.30176
bid,6092,114.29216
bid,6093,114.2461
bid,6094,114.25606
bid,6095,114.26205
bid,6096,114.26512
bid,6097,114.26743
bid,6098,114.26948
bid,6099,114.27112
bid,6100,114.272354
bid,6101,114.273224
bid,6102,114.27383
bid,6103,114.27422
bid,6104,114.274475
bid,6105,114.274605
bid,6106,114.27466
bid,6107,114.23495
bid,6108,114.24897
bid,6109,114.25753
bid,6110,113.126396
bid,6111,113.84971
bid,6112,114.30439
bid,6113,114.577255
bid,6114,114.77192
bid,6115,114.919785
bid,6116,114.07675
bid,6117,114.49091
bid,6118,114.74963
bid,6119,114.89766
bid,6120,115.0009
bid,6121,115.050644
bid,6122,115.11903
bid,6123,115.16607
bid,6124,115.19732
bid,6125,115.21857
bid,6126,115.233154
bid,6127,115.24309
bid,6128,115.249725
bid,6129,115.2541
bid,6130,115.256935
bid,6131,115.25875
bid,6132,115.2599
bid,6133,115.26062
bid,6134,115.26107
bid,6135,115.26135
bid,6136,114.78883
bid,6137,114.95749
bid,6138,115.06012
bid,6139,115.11596
bid,6140,115.1553
bid,6141,115.1864
bid,6142,115.103584
bid,6143,115.15831
bid,6144,115.19302
bid,6145,115.21359
bid,6146,115.22796
bid,6147,115.23873
bid,6148,115.246605
bid,6149,115.25211
bid,6150,115.255875
bid,6151,115.25842
bid,6152,115.26015
bid,6153,115.26129
bid,6154,115.26205
bid,6155,115.26254
bid,6156,115.26286
bid,6157,115.263054
bid,6158,115.26318
bid,6159,115.26327
bid,6160,115.263306
bid,6161,115.26334
bid,6162,115.26337
bid,6163,115.26338
bid,6164,115.263405
bid,6165,115.26342
bid,6166,115.263435
bid,6167,115.26345
bid,6168,115.26347
bid,6169,115.26349
bid,6170,115.26352
bid,6171,115.26354
bid,6172,115.26356
bid,6173,115.263565
bid,6174,115.26357
bid,6175,115.26359
bid,6176,115.26361
bid,6177,115.26362
bid,6178,115.263626
bid,6179,115.26363
bid,6180,115.26363
bid,6181,115.26364
bid,6182,115.26365
bid,6183,115.26365
bid,6184,115.263664
bid,6185,115.263664
bid,6186,115.26367
bid,6187,115.26367
bid,6188,115.26367
bid,6189,115.26368
bid,6190,115.26368
bid,6191,115.26368
bid,6192,115.26368
bid,6193,115.26368
bid,6194,115.26369
bid,6195,115.26369
bid,6196,115.26369
bid,6197,115.26369
bid,6198,115.263695
bid,6199,115.263695
bid,6200,115.26369
bid,6201,115.26369
bid,6202,115.22822
bid,6203,115.24088
bid,6204,115.24857
bid,6205,115.25275
bid,6206,115.25569
bid,6207,115.25801
bid,6208,115.25977
bid,6209,115.261024
bid,6210,115.26189
bid,6211,114.48579
bid,6212,115.08311
bid,6213,115.45752
bid,6214,115.68554
bid,6215,115.84866
bid,6216,115.971664
bid,6217,116.06116
bid,6218,116.123695
bid,6219,116.16651
bid,6220,116.19561
bid,6221,116.21529
bid,6222,116.228485
bid,6223,116.23723
bid,6224,116.24293
bid,6225,116.24657
bid,6226,116.248856
bid,6227,116.25024
bid,6228,116.251045
bid,6229,115.931335
bid,6230,115.726326
bid,6231,115.590546
bid,6232,115.49226
bid,6233,115.42043
bid,6234,115.36952
bid,6235,115.3344
bid,6236,115.310524
bid,6237,115.294426
bid,6238,115.283676
bid,6239,115.276596
bid,6240,115.272
bid,6241,115.269104
bid,6242,115.26732
bid,6243,115.26626
bid,6244,115.26567
bid,6245,115.26536
bid,6246,115.26521
bid,6247,115.133125
bid,6248,115.1802
bid,6249,115.20882
bid,6250,115.22435
bid,6251,114.599266
bid,6252,114.83447
bid,6253,114.97891
bid,6254,115.05852
bid,6255,115.11447
bid,6256,115.15833
bid,6257,115.19129
bid,6258,115.214714
bid,6259,115.230865
bid,6260,115.24192
bid,6261,115.24946
bid,6262,115.25458
bid,6263,115.257996
bid,6264,115.26024
bid,6265,115.261696
bid,6266,115.2626
bid,6267,115.263145
bid,6268,115.26345
bid,6269,115.2636
bid,6270,115.263664
bid,6271,115.26368
bid,6272,115.26365
bid,6273,115.26362
bid,6274,115.26358
bid,6275,115.26355
bid,6276,115.26352
bid,6277,115.26351
bid,6278,115.2635
bid,6279,115.26349
bid,6280,115.26349
bid,6281,115.2635
bid,6282,115.2635
bid,6283,115.26351
bid,6284,115.26352
bid,6285,115.263535
bid,6286,115.26354
bid,6287,115.26356
bid,6288,115.263565
bid,6289,115.26358
bid,6290,115.26359
bid,6291,115.2636
bid,6292,115.244835
bid,6293,115.25154
bid,6294,115.20522
bid,6295,115.225426
bid,6296,115.23792
bid,6297,115.2451
bid,6298,115.25021
bid,6299,115.25418
bid,6300,115.25714
bid,6301,115.25924
bid,6302,115.26068
bid,6303,115.26168
bid,6304,115.26236
bid,6305,115.26282
bid,6306,115.26313
bid,6307,115.26334
bid,6308,115.26347
bid,6309,115.26356
bid,6310,115.26361
bid,6311,115.26364
bid,6312,115.263664
bid,6313,115.26367
bid,6314,115.26367
bid,6315,115.26368
bid,6316,115.26367
bid,6317,115.26367
bid,6318,115.26367
bid,6319,115.26367
bid,6320,115.26367
bid,6321,115.263664
bid,6322,115.26367
bid,6323,115.26367
bid,6324,115.263664
bid,6325,115.26367
bid,6326,115.26367
bid,6327,115.26367
bid,6328,115.26368
bid,6329,115.26368
bid,6330,115.230644
bid,6331,115.24244
bid,6332,115.2496
bid,6333,115.253494
bid,6334,115.256226
bid,6335,115.2584
bid,6336,115.26004
bid,6337,115.2612
bid,6338,115.26201
bid,6339,115.262566
bid,6340,115.26294
bid,6341,115.2632
bid,6342,115.263374
bid,6343,115.26349
bid,6344,115.263565
bid,6345,115.26362
bid,6346,115.26364
bid,6347,115.26367
bid,6348,115.26367
bid,6349,115.26368
bid,6350,115.26368
bid,6351,115.26368
bid,6352,115.26368
bid,6353,115.26368
bid,6354,115.26368
bid,6355,115.26368
bid,6356,115.26368
bid,6357,115.26368
bid,6358,115.26368
bid,6359,115.26368
bid,6360,115.26368
bid,6361,115.26368
bid,6362,115.26369
bid,6363,115.26369
bid,6364,115.26368
bid,6365,115.26369
bid,6366,115.26369
bid,6367,115.26369
bid,6368,115.26369
bid,6369,115.26369
bid,6370,115.26369
bid,6371,115.26369
bid,6372,115.26369
bid,6373,115.26369
bid,6374,115.26369
bid,6375,115.26369
bid,6376,115.26369
bid,6377,115.26369
bid,6378,115.26369
bid,6379,115.26369
bid,6380,115.26369
bid,6381,115.263695
bid,6382,115.263695
bid,6383,115.263695
bid,6384,115.263695
bid,6385,115.26369
bid,6386,115.263695
bid,6387,115.263695
bid,6388,115.26369
bid,6389,115.263695
bid,6390,115.26369
bid,6391,115.26369
bid,6392,115.26369
bid,6393,115.26369
bid,6394,115.26369
bid,6395,115.26369
bid,6396,115.26369
bid,6397,115.26369
bid,6398,115.26369
bid,6399,115.26369
bid,6400,114.945015
bid,6401,115.05866
bid,6402,115.12778
bid,6403,115.16534
bid,6404,115.19179
bid,6405,115.085075
bid,6406,115.14637
bid,6407,115.18528
bid,6408,115.20811
bid,6409,115.224045
bid,6410,115.23606
bid,6411,115.24488
bid,6412,115.25107
bid,6413,115.255295
bid,6414,115.25817
bid,6415,115.2601
bid,6416,115.2614
bid,6417,115.26224
bid,6418,115.26278
bid,6419,115.263115
bid,6420,115.26332
bid,6421,115.583405
bid,6422,115.78905
bid,6423,115.60535
bid,6424,115.818436
bid,6425,115.95972
bid,6426,115.7283
bid,6427,115.67173
bid,6428,115.86944
bid,6429,115.98946
bid,6430,116.06537
bid,6431,116.12051
bid,6432,116.16153
bid,6433,116.19088
bid,6434,116.211174
bid,6435,115.90482
bid,6436,116.0291
bid,6437,116.104744
bid,6438,115.8264
bid,6439,115.65033
bid,6440,115.85726
bid,6441,115.981224
bid,6442,116.05731
bid,6443,116.112976
bid,6444,116.15532
bid,6445,116.18618
bid,6446,116.20778
bid,6447,116.22263
bid,6448,116.232796
bid,6449,116.23973
bid,6450,116.24443
bid,6451,116.2476
bid,6452,116.24969
bid,6453,116.25107
bid,6454,116.251945
bid,6455,116.252495
bid,6456,116.25284
bid,6457,116.253044
bid,6458,115.897514
bid,6459,115.705055
bid,6460,115.57687
bid,6461,115.48272
bid,6462,115.4138
bid,6463,115.36517
bid,6464,115.331764
bid,6465,115.202705
bid,6466,115.225395
bid,6467,115.23824
bid,6468,115.244026
bid,6469,115.24846
bid,6470,115.25265
bid,6471,115.25617
bid,6472,115.25887
bid,6473,115.26085
bid,6474,115.26228
bid,6475,115.263306
bid,6476,115.26403
bid,6477,115.26452
bid,6478,115.26483
bid,6479,115.265015
bid,6480,115.26511
bid,6481,115.265114
bid,6482,115.26508
bid,6483,115.26502
bid,6484,115.26492
bid,6485,115.26483
bid,6486,115.26474
bid,6487,115.26463
bid,6488,115.264534
bid,6489,115.26444
bid,6490,115.26435
bid,6491,115.58424
bid,6492,115.78974
bid,6493,115.92585
bid,6494,116.02428
bid,6495,116.09616
bid,6496,116.147064
bid,6497,116.18216
bid,6498,116.18135
bid,6499,116.152855
bid,6500,116.18817
bid,6501,116.20978
bid,6502,116.22273
bid,6503,116.231735
bid,6504,116.238304
bid,6505,116.242935
bid,6506,116.24608
bid,6507,116.24817
bid,6508,116.24956
bid,6509,116.25049
bid,6510,116.251114
bid,6511,116.25156
bid,6512,116.17171
bid,6513,116.20075
bid,6514,116.18057
bid,6515,116.20369
bid,6516,116.21863
bid,6517,116.22842
bid,6518,116.235596
bid,6519,116.24098
bid,6520,116.05263
bid,6521,116.12445
bid,6522,115.68829
bid,6523,115.56406
bid,6524,115.4795
bid,6525,115.41308
bid,6526,115.364296
bid,6527,115.33079
bid,6528,115.30834
bid,6529,115.29334
bid,6530,115.28333
bid,6531,115.27671
bid,6532,115.27239
bid,6533,115.26965
bid,6534,115.267944
bid,6535,115.26691
bid,6536,115.2663
bid,6537,115.265945
bid,6538,115.265755
bid,6539,115.26564
bid,6540,115.265564
bid,6541,115.265495
bid,6542,115.265434
bid,6543,115.26536
bid,6544,115.26528
bid,6545,115.26518
bid,6546,115.26508
bid,6547,115.26498
bid,6548,115.264885
bid,6549,115.26478
bid,6550,115.26468
bid,6551,115.26457
bid,6552,115.26449
bid,6553,115.264404
bid,6554,115.26432
bid,6555,115.264244
bid,6556,115.26418
bid,6557,115.26412
bid,6558,115.26408
bid,6559,115.26402
bid,6560,115.26398
bid,6561,115.26395
bid,6562,115.26391
bid,6563,115.26388
bid,6564,115.263855
bid,6565,115.26383
bid,6566,115.26381
bid,6567,115.2638
bid,6568,115.237175
bid,6569,115.24665
bid,6570,115.25241
bid,6571,115.25554
bid,6572,115.25774
bid,6573,115.25947
bid,6574,115.26077
bid,6575,115.26171
bid,6576,115.26236
bid,6577,115.2628
bid,6578,115.26309
bid,6579,115.2633
bid,6580,115.263435
bid,6581,115.263535
bid,6582,115.26359
bid,6583,115.26363
bid,6584,115.263664
bid,6585,115.26367
bid,6586,115.26368
bid,6587,115.26368
bid,6588,115.26368
bid,6589,115.26369
bid,6590,115.26368
bid,6591,115.26368
bid,6592,115.26369
bid,6593,115.26368
bid,6594,115.26368
bid,6595,115.26368
bid,6596,115.26368
bid,6597,115.26368
bid,6598,115.26368
bid,6599,115.26369
bid,6600,115.26368
bid,6601,115.24372
bid,6602,115.250854
bid,6603,115.25518
bid,6604,115.25753
bid,6605,115.25918
bid,6606,115.26049
bid,6607,115.26148
bid,6608,115.262184
bid,6609,115.26267
bid,6610,115.26301
bid,6611,115.26324
bid,6612,115.2634
bid,6613,115.2635
bid,6614,115.263565
bid,6615,115.26362
bid,6616,115.26365
bid,6617,115.263664
bid,6618,115.26367
bid,6619,115.26368
bid,6620,113.06009
bid,6621,113.8424
bid,6622,114.32074
bid,6623,114.58131
bid,6624,114.76451
bid,6625,114.90931
bid,6626,115.01886
bid,6627,115.09698
bid,6628,115.15104
bid,6629,115.18816
bid,6630,115.2136
bid,6631,115.23094
bid,6632,115.24266
bid,6633,115.25046
bid,6634,115.255554
bid,6635,115.258804
bid,6636,115.26082
bid,6637,115.26201
bid,6638,115.26267
bid,6639,115.263
bid,6640,115.26313
bid,6641,115.263145
bid,6642,115.26311
bid,6643,115.263054
bid,6644,115.26301
bid,6645,114.880714
bid,6646,115.017
bid,6647,115.099884
bid,6648,115.14496
bid,6649,115.176704
bid,6650,115.201805
bid,6651,115.22079
bid,6652,115.23431
bid,6653,115.24369
bid,6654,114.61413
bid,6655,114.845184
bid,6656,114.98619
bid,6657,115.06326
bid,6658,115.11745
bid,6659,115.16009
bid,6660,115.19221
bid,6661,115.21505
bid,6662,115.23082
bid,6663,115.24163
bid,6664,114.613
bid,6665,114.84464
bid,6666,114.98599
bid,6667,115.06325
bid,6668,114.22677
bid,6669,114.58627
bid,6670,114.81166
bid,6671,114.93965
bid,6672,115.02942
bid,6673,115.09868
bid,6674,115.15025
bid,6675,115.18677
bid,6676,115.21192
bid,6677,115.229126
bid,6678,115.24084
bid,6679,115.248764
bid,6680,115.25409
bid,6681,115.25758
bid,6682,115.25983
bid,6683,115.261246
bid,6684,115.26211
bid,6685,115.26261
bid,6686,115.262886
bid,6687,115.26302
bid,6688,115.26308
bid,6689,115.26309
bid,6690,115.263084
bid,6691,115.26308
bid,6692,115.26308
bid,6693,115.26308
bid,6694,115.26309
bid,6695,115.26311
bid,6696,115.263145
bid,6697,115.26317
bid,6698,115.26321
bid,6699,115.263245
bid,6700,115.26328
bid,6701,114.31117
bid,6702,114.65026
bid,6703,114.85685
bid,6704,114.96923
bid,6705,115.048325
bid,6706,115.11083
bid,6707,115.15807
bid,6708,115.19175
bid,6709,115.21505
bid,6710,115.23105
bid,6711,115.24202
bid,6712,115.24949
bid,6713,115.25455
bid,6714,115.25793
bid,6715,115.26013
bid,6716,115.261536
bid,6717,115.262405
bid,6718,115.26292
bid,6719,115.26321
bid,6720,115.26335
bid,6721,115.26341
bid,6722,115.26343
bid,6723,115.26341
bid,6724,114.35069
bid,6725,114.67571
bid,6726,114.873695
bid,6727,114.98138
bid,6728,115.05717
bid,6729,115.11706
bid,6730,115.16233
bid,6731,115.194595
bid,6732,115.21693
bid,6733,115.23227
bid,6734,115.24278
bid,6735,115.249954
bid,6736,115.254814
bid,6737,115.25806
bid,6738,115.26017
bid,6739,115.261536
bid,6740,115.262375
bid,6741,115.26288
bid,6742,115.26316
bid,6743,115.263306
bid,6744,115.263374
bid,6745,115.26338
bid,6746,115.26338
bid,6747,115.09548
bid,6748,115.15537
bid,6749,115.19176
bid,6750,115.21154
bid,6751,115.22547
bid,6752,115.23649
bid,6753,115.24481
bid,6754,115.250755
bid,6755,115.25487
bid,6756,115.2577
bid,6757,115.25964
bid,6758,115.26098
bid,6759,115.261894
bid,6760,115.262505
bid,6761,115.26292
bid,6762,115.263176
bid,6763,115.26335
bid,6764,115.26345
bid,6765,115.26351
bid,6766,115.26355
bid,6767,115.263565
bid,6768,115.26358
bid,6769,115.26358
bid,6770,115.26359
bid,6771,115.26359
bid,6772,115.26359
bid,6773,115.26359
bid,6774,115.2636
bid,6775,115.2636
bid,6776,115.26361
bid,6777,115.26362
bid,6778,115.26362
bid,6779,115.263626
bid,6780,115.26363
bid,6781,115.26363
bid,6782,115.26364
bid,6783,115.26364
bid,6784,115.263664
bid,6785,115.26367
bid,6786,115.26367
bid,6787,115.26367
bid,6788,115.26367
bid,6789,115.26368
bid,6790,115.26368
bid,6791,115.26368
bid,6792,115.26368
bid,6793,115.26368
bid,6794,115.26369
bid,6795,115.26369
bid,6796,115.26369
bid,6797,114.62763
bid,6798,114.8543
bid,6799,114.99227
bid,6800,115.06727
bid,6801,115.12008
bid,6802,115.1618
bid,6803,115.19332
bid,6804,115.21579
bid,6805,115.23133
bid,6806,115.24199
bid,6807,115.249306
bid,6808,115.25429
bid,6809,115.25765
bid,6810,115.25989
bid,6811,115.26135
bid,6812,115.26228
bid,6813,115.26287
bid,6814,115.26321
bid,6815,115.2634
bid,6816,115.26348
bid,6817,115.26352
bid,6818,115.263535
bid,6819,115.26352
bid,6820,115.263504
bid,6821,115.26349
bid,6822,115.26348
bid,6823,115.26347
bid,6824,115.26347
bid,6825,115.26347
bid,6826,115.26348
bid,6827,115.26349
bid,6828,115.2635
bid,6829,115.26351
bid,6830,115.263535
bid,6831,115.26354
bid,6832,115.26355
bid,6833,115.583534
bid,6834,115.789116
bid,6835,115.9253
bid,6836,116.023796
bid,6837,116.09574
bid,6838,116.146706
bid,6839,116.18185
bid,6840,116.205734
bid,6841,116.22187
bid,6842,116.232666
bid,6843,116.239815
bid,6844,116.24449
bid,6845,116.24748
bid,6846,116.24936
bid,6847,116.25051
bid,6848,116.251205
bid,6849,116.25161
bid,6850,116.25185
bid,6851,116.25198
bid,6852,116.25208
bid,6853,116.25217
bid,6854,116.252235
bid,6855,116.25233
bid,6856,116.25241
bid,6857,116.25252
bid,6858,116.252625
bid,6859,116.25273
bid,6860,116.25284
bid,6861,116.252945
bid,6862,116.253044
bid,6863,116.25315
bid,6864,116.25324
bid,6865,116.253334
bid,6866,116.25341
bid,6867,116.25349
bid,6868,116.25355
bid,6869,116.25361
bid,6870,116.25367
bid,6871,116.253716
bid,6872,116.25375
bid,6873,116.2538
bid,6874,116.25383
bid,6875,116.25387
bid,6876,116.25389
bid,6877,116.25391
bid,6878,116.25393
bid,6879,116.253944
bid,6880,116.25396
bid,6881,116.25397
bid,6882,116.25398
bid,6883,116.254005
bid,6884,116.25401
bid,6885,116.25402
bid,6886,116.25402
bid,6887,116.25403
bid,6888,116.254036
bid,6889,116.254036
bid,6890,116.25404
bid,6891,116.25404
bid,6892,116.25405
bid,6893,115.73233
bid,6894,115.919655
bid,6895,116.03272
bid,6896,116.09398
bid,6897,116.13714
bid,6898,116.171234
bid,6899,116.19695
bid,6900,116.215225
bid,6901,116.22785
bid,6902,116.2365
bid,6903,116.24244
bid,6904,116.24647
bid,6905,116.24919
bid,6906,116.251
bid,6907,116.25218
bid,6908,116.25294
bid,6909,116.2534
bid,6910,116.25368
bid,6911,116.25383
bid,6912,116.25391
bid,6913,116.25393
bid,6914,116.25394
bid,6915,116.25393
bid,6916,116.25391
bid,6917,116.25389
bid,6918,116.25388
bid,6919,116.25388
bid,6920,116.253876
bid,6921,116.25388
bid,6922,116.25388
bid,6923,116.25389
bid,6924,116.2539
bid,6925,116.25391
bid,6926,116.253914
bid,6927,116.25394
bid,6928,116.253944
bid,6929,116.25396
bid,6930,116.25397
bid,6931,116.25397
bid,6932,116.25398
bid,6933,116.25398
bid,6934,116.254005
bid,6935,116.254005
bid,6936,116.25401
bid,6937,116.25402
bid,6938,116.25402
bid,6939,116.25403
bid,6940,116.25403
bid,6941,116.25403
bid,6942,116.25403
bid,6943,116.254036
bid,6944,116.254036
bid,6945,116.254036
bid,6946,116.254036
bid,6947,116.25404
bid,6948,116.25404
bid,6949,116.25404
bid,6950,116.25404
bid,6951,116.25404
bid,6952,116.25404
bid,6953,116.25405
bid,6954,116.25405
bid,6955,116.25405
bid,6956,116.25405
bid,6957,116.25405
bid,6958,116.25405
bid,6959,116.25405
bid,6960,116.25405
bid,6961,116.25405
bid,6962,116.25405
bid,6963,116.25405
bid,6964,116.25405
bid,6965,116.25405
bid,6966,116.25405
bid,6967,116.25405
bid,6968,116.25405
bid,6969,116.25405
bid,6970,116.25405
bid,6971,116.25405
bid,6972,116.25405
bid,6973,116.25405
bid,6974,116.25405
bid,6975,116.25405
bid,6976,116.25405
bid,6977,116.25405
bid,6978,116.25405
bid,6979,116.25405
bid,6980,116.25405
bid,6981,116.25405
bid,6982,116.25405
bid,6983,116.25405
bid,6984,116.25405
bid,6985,116.25405
bid,6986,116.25405
bid,6987,115.615
bid,6988,115.84439
bid,6989,115.98289
bid,6990,116.05794
bid,6991,116.1108
bid,6992,116.15259
bid,6993,116.18409
bid,6994,116.20648
bid,6995,116.22195
bid,6996,116.23255
bid,6997,116.239815
bid,6998,116.24476
bid,6999,116.2481
bid,7000,116.25031
bid,7001,116.25176
bid,7002,116.252686
bid,7003,116.25325
bid,7004,116.253586
bid,7005,116.25378
bid,7006,116.253876
bid,7007,116.2539
bid,7008,116.25391
bid,7009,116.25389
bid,7010,116.253876
bid,7011,116.25385
bid,7012,116.253845
bid,7013,115.43315
bid,7014,115.72761
bid,7015,115.905495
bid,7016,116.001915
bid,7017,116.069824
bid,7018,116.1235
bid,7019,116.16398
bid,7020,116.19277
bid,7021,116.212654
bid,7022,116.226295
bid,7023,116.235634
bid,7024,116.242
bid,7025,116.2463
bid,7026,116.24917
bid,7027,116.25104
bid,7028,116.25223
bid,7029,116.25297
bid,7030,116.25341
bid,7031,116.25365
bid,7032,116.25378
bid,7033,116.25382
bid,7034,116.25383
bid,7035,116.25382
bid,7036,116.25381
bid,7037,116.253784
bid,7038,116.25377
bid,7039,116.25376
bid,7040,116.25376
bid,7041,116.25376
bid,7042,116.25378
bid,7043,116.253784
bid,7044,116.25381
bid,7045,116.25382
bid,7046,116.25384
bid,7047,116.25387
bid,7048,116.25388
bid,7049,116.2539
bid,7050,116.253914
bid,7051,116.25393
bid,7052,116.253944
bid,7053,116.25395
bid,7054,116.25397
bid,7055,116.253975
bid,7056,116.25398
bid,7057,116.254
bid,7058,116.254005
bid,7059,116.254005
bid,7060,116.25401
bid,7061,116.25402
bid,7062,116.25402
bid,7063,116.25403
bid,7064,116.25403
bid,7065,116.25403
bid,7066,116.254036
bid,7067,116.254036
bid,7068,116.254036
bid,7069,116.254036
bid,7070,116.254036
bid,7071,116.254036
bid,7072,116.25404
bid,7073,116.25405
bid,7074,116.25405
bid,7075,116.25405
bid,7076,116.25405
bid,7077,116.25405
bid,7078,116.25405
bid,7079,116.25405
bid,7080,116.25405
bid,7081,116.25405
bid,7082,116.25405
bid,7083,116.25405
bid,7084,116.25405
bid,7085,116.25405
bid,7086,116.25405
bid,7087,116.25405
bid,7088,116.25405
bid,7089,116.25405
bid,7090,116.25405
bid,7091,116.25405
bid,7092,116.25405
bid,7093,116.25405
bid,7094,116.25405
bid,7095,116.25405
bid,7096,115.615
bid,7097,115.84439
bid,7098,115.98289
bid,7099,116.05794
bid,7100,116.1108
